Domain,Area,Element,Item,Year,Value
"Emissions intensities","Bosnia and Herzegovina","Emissions (CO2eq)","Meat, cattle","2017","386.1905"
"Emissions intensities","Botswana","Emissions (CO2eq)","Meat, cattle","2017","2069.0422"
"Emissions intensities","Brazil","Emissions (CO2eq)","Meat, cattle","2017","330285.8317"
"Emissions intensities","British Virgin Islands","Emissions (CO2eq)","Meat, cattle","2017","2.96"
"Emissions intensities","Brunei Darussalam","Emissions (CO2eq)","Meat, cattle","2017","0.9973"
"Emissions intensities","Bulgaria","Emissions (CO2eq)","Meat, cattle","2017","521.7422"
"Emissions intensities","Burkina Faso","Emissions (CO2eq)","Meat, cattle","2017","9094.3527"
"Emissions intensities","Burundi","Emissions (CO2eq)","Meat, cattle","2017","447.6271"
"Emissions intensities","Cabo Verde","Emissions (CO2eq)","Meat, cattle","2017","23.9795"
"Emissions intensities","Cambodia","Emissions (CO2eq)","Meat, cattle","2017","4346.4835"
"Emissions intensities","Cameroon","Emissions (CO2eq)","Meat, cattle","2017","6246.8037"
"Emissions intensities","Canada","Emissions (CO2eq)","Meat, cattle","2017","17857.3608"
"Emissions intensities","Central African Republic","Emissions (CO2eq)","Meat, cattle","2017","4841.7589"
"Emissions intensities","Chad","Emissions (CO2eq)","Meat, cattle","2017","28947.3922"
"Emissions intensities","Chile","Emissions (CO2eq)","Meat, cattle","2017","3227.2037"
"Emissions intensities","China","Emissions (CO2eq)","Meat, cattle","2017","109285.5743"
"Emissions intensities","China, Hong Kong SAR","Emissions (CO2eq)","Meat, cattle","2017","2.3959"
"Emissions intensities","China, mainland","Emissions (CO2eq)","Meat, cattle","2017","109153.8996"
"Emissions intensities","China, Taiwan Province of","Emissions (CO2eq)","Meat, cattle","2017","129.2789"
"Emissions intensities","Colombia","Emissions (CO2eq)","Meat, cattle","2017","26646.5823"
"Emissions intensities","Comoros","Emissions (CO2eq)","Meat, cattle","2017","46.532"
"Emissions intensities","Congo","Emissions (CO2eq)","Meat, cattle","2017","407.3602"
"Emissions intensities","Cook Islands","Emissions (CO2eq)","Meat, cattle","2017","0.1809"
"Emissions intensities","Costa Rica","Emissions (CO2eq)","Meat, cattle","2017","978.2697"
"Emissions intensities","Côte d'Ivoire","Emissions (CO2eq)","Meat, cattle","2017","1568.677"
"Emissions intensities","Croatia","Emissions (CO2eq)","Meat, cattle","2017","561.3339"
"Emissions intensities","Cuba","Emissions (CO2eq)","Meat, cattle","2017","5902.0491"
"Emissions intensities","Cyprus","Emissions (CO2eq)","Meat, cattle","2017","44.6723"
"Emissions intensities","Czechia","Emissions (CO2eq)","Meat, cattle","2017","1895.9501"
"Emissions intensities","Democratic People's Republic of Korea","Emissions (CO2eq)","Meat, cattle","2017","827.7222"
"Emissions intensities","Democratic Republic of the Congo","Emissions (CO2eq)","Meat, cattle","2017","1130.8997"
"Emissions intensities","Denmark","Emissions (CO2eq)","Meat, cattle","2017","1775.3953"
"Emissions intensities","Djibouti","Emissions (CO2eq)","Meat, cattle","2017","311.4682"
"Emissions intensities","Dominica","Emissions (CO2eq)","Meat, cattle","2017","11.0385"
"Emissions intensities","Dominican Republic","Emissions (CO2eq)","Meat, cattle","2017","4106.8766"
"Emissions intensities","Ecuador","Emissions (CO2eq)","Meat, cattle","2017","5566.7326"
"Emissions intensities","Egypt","Emissions (CO2eq)","Meat, cattle","2017","3700.7904"
"Emissions intensities","El Salvador","Emissions (CO2eq)","Meat, cattle","2017","1218.2348"
"Emissions intensities","Equatorial Guinea","Emissions (CO2eq)","Meat, cattle","2017","5.4336"
"Emissions intensities","Eritrea","Emissions (CO2eq)","Meat, cattle","2017","1573.0126"
"Emissions intensities","Estonia","Emissions (CO2eq)","Meat, cattle","2017","295.1217"
"Emissions intensities","Eswatini","Emissions (CO2eq)","Meat, cattle","2017","541.8787"
"Emissions intensities","Ethiopia","Emissions (CO2eq)","Meat, cattle","2017","55614.8157"
"Emissions intensities","Falkland Islands (Malvinas)","Emissions (CO2eq)","Meat, cattle","2017","4.576"
"Emissions intensities","Faroe Islands","Emissions (CO2eq)","Meat, cattle","2017","2.3463"
"Emissions intensities","Fiji","Emissions (CO2eq)","Meat, cattle","2017","571.3159"
"Emissions intensities","Finland","Emissions (CO2eq)","Meat, cattle","2017","1125.2979"
"Emissions intensities","France","Emissions (CO2eq)","Meat, cattle","2017","28581.4831"
"Emissions intensities","French Guyana","Emissions (CO2eq)","Meat, cattle","2017","29.9618"
"Emissions intensities","French Polynesia","Emissions (CO2eq)","Meat, cattle","2017","13.8307"
"Emissions intensities","Gabon","Emissions (CO2eq)","Meat, cattle","2017","31.463"
"Emissions intensities","Gambia","Emissions (CO2eq)","Meat, cattle","2017","464.3715"
"Emissions intensities","Georgia","Emissions (CO2eq)","Meat, cattle","2017","549.3319"
"Emissions intensities","Germany","Emissions (CO2eq)","Meat, cattle","2017","14711.2797"
"Emissions intensities","Ghana","Emissions (CO2eq)","Meat, cattle","2017","1640.4341"
"Emissions intensities","Greece","Emissions (CO2eq)","Meat, cattle","2017","854.7547"
"Emissions intensities","Grenada","Emissions (CO2eq)","Meat, cattle","2017","6.4575"
"Emissions intensities","Guadeloupe","Emissions (CO2eq)","Meat, cattle","2017","128.0477"
"Emissions intensities","Guam","Emissions (CO2eq)","Meat, cattle","2017","0.2622"
"Emissions intensities","Guatemala","Emissions (CO2eq)","Meat, cattle","2017","5290.3449"
"Emissions intensities","Guinea","Emissions (CO2eq)","Meat, cattle","2017","7246.748"
"Emissions intensities","Guinea-Bissau","Emissions (CO2eq)","Meat, cattle","2017","690.7981"
"Emissions intensities","Guyana","Emissions (CO2eq)","Meat, cattle","2017","102.2529"
"Emissions intensities","Haiti","Emissions (CO2eq)","Meat, cattle","2017","2178.1939"
"Emissions intensities","Honduras","Emissions (CO2eq)","Meat, cattle","2017","3949.0173"
"Emissions intensities","Hungary","Emissions (CO2eq)","Meat, cattle","2017","1107.0795"
"Emissions intensities","Iceland","Emissions (CO2eq)","Meat, cattle","2017","98.5699"
"Emissions intensities","India","Emissions (CO2eq)","Meat, cattle","2017","96191.3122"
"Emissions intensities","Indonesia","Emissions (CO2eq)","Meat, cattle","2017","24593.5908"
"Emissions intensities","Iran (Islamic Republic of)","Emissions (CO2eq)","Meat, cattle","2017","2235.4908"
"Emissions intensities","Iraq","Emissions (CO2eq)","Meat, cattle","2017","1823.1857"
"Emissions intensities","Ireland","Emissions (CO2eq)","Meat, cattle","2017","10795.3057"
"Emissions intensities","Israel","Emissions (CO2eq)","Meat, cattle","2017","519.1574"
"Emissions intensities","Italy","Emissions (CO2eq)","Meat, cattle","2017","7678.8324"
"Emissions intensities","Jamaica","Emissions (CO2eq)","Meat, cattle","2017","200.7862"
"Emissions intensities","Japan","Emissions (CO2eq)","Meat, cattle","2017","4549.5472"
"Emissions intensities","Jordan","Emissions (CO2eq)","Meat, cattle","2017","36.5329"
"Emissions intensities","Kazakhstan","Emissions (CO2eq)","Meat, cattle","2017","6782.3609"
"Emissions intensities","Kenya","Emissions (CO2eq)","Meat, cattle","2017","13996.8141"
"Emissions intensities","Kuwait","Emissions (CO2eq)","Meat, cattle","2017","22.3743"
"Emissions intensities","Kyrgyzstan","Emissions (CO2eq)","Meat, cattle","2017","1229.0962"
"Emissions intensities","Lao People's Democratic Republic","Emissions (CO2eq)","Meat, cattle","2017","2972.4204"
"Emissions intensities","Latvia","Emissions (CO2eq)","Meat, cattle","2017","470.1422"
"Emissions intensities","Lebanon","Emissions (CO2eq)","Meat, cattle","2017","39.6333"
"Emissions intensities","Lesotho","Emissions (CO2eq)","Meat, cattle","2017","380.2982"
"Emissions intensities","Liberia","Emissions (CO2eq)","Meat, cattle","2017","42.556"
"Emissions intensities","Libya","Emissions (CO2eq)","Meat, cattle","2017","54.172"
"Emissions intensities","Lithuania","Emissions (CO2eq)","Meat, cattle","2017","744.468"
"Emissions intensities","Luxembourg","Emissions (CO2eq)","Meat, cattle","2017","271.9923"
"Emissions intensities","Madagascar","Emissions (CO2eq)","Meat, cattle","2017","9551.8828"
"Emissions intensities","Malawi","Emissions (CO2eq)","Meat, cattle","2017","1571.6366"
"Emissions intensities","Malaysia","Emissions (CO2eq)","Meat, cattle","2017","1073.0062"
"Emissions intensities","Mali","Emissions (CO2eq)","Meat, cattle","2017","10877.9084"
"Emissions intensities","Malta","Emissions (CO2eq)","Meat, cattle","2017","15.9072"
"Emissions intensities","Martinique","Emissions (CO2eq)","Meat, cattle","2017","21.683"
"Emissions intensities","Mauritania","Emissions (CO2eq)","Meat, cattle","2017","1736.3374"
"Emissions intensities","Mauritius","Emissions (CO2eq)","Meat, cattle","2017","0.2269"
"Emissions intensities","Mexico","Emissions (CO2eq)","Meat, cattle","2017","48857.469"
"Emissions intensities","Micronesia (Federated States of)","Emissions (CO2eq)","Meat, cattle","2017","29.6554"
"Emissions intensities","Mongolia","Emissions (CO2eq)","Meat, cattle","2017","4904.0041"
"Emissions intensities","Montenegro","Emissions (CO2eq)","Meat, cattle","2017","48.4176"
"Emissions intensities","Montserrat","Emissions (CO2eq)","Meat, cattle","2017","12.0151"
"Emissions intensities","Morocco","Emissions (CO2eq)","Meat, cattle","2017","1815.8014"
"Emissions intensities","Mozambique","Emissions (CO2eq)","Meat, cattle","2017","1464.4497"
"Emissions intensities","Myanmar","Emissions (CO2eq)","Meat, cattle","2017","20630.6195"
"Emissions intensities","Namibia","Emissions (CO2eq)","Meat, cattle","2017","2895.6044"
"Emissions intensities","Nepal","Emissions (CO2eq)","Meat, cattle","2017","4528.6153"
"Emissions intensities","Netherlands","Emissions (CO2eq)","Meat, cattle","2017","4304.7983"
"Emissions intensities","Netherlands Antilles (former)","Emissions (CO2eq)","Meat, cattle","2017","0.4775"
"Emissions intensities","New Caledonia","Emissions (CO2eq)","Meat, cattle","2017","168.1064"
"Emissions intensities","New Zealand","Emissions (CO2eq)","Meat, cattle","2017","10264.0052"
"Emissions intensities","Nicaragua","Emissions (CO2eq)","Meat, cattle","2017","6767.5066"
"Emissions intensities","Niger","Emissions (CO2eq)","Meat, cattle","2017","13065.6843"
"Emissions intensities","Nigeria","Emissions (CO2eq)","Meat, cattle","2017","21042.2449"
"Emissions intensities","Niue","Emissions (CO2eq)","Meat, cattle","2017","0.0854"
"Emissions intensities","North Macedonia","Emissions (CO2eq)","Meat, cattle","2017","227.6976"
"Emissions intensities","Norway","Emissions (CO2eq)","Meat, cattle","2017","1173.61"
"Emissions intensities","Oman","Emissions (CO2eq)","Meat, cattle","2017","330.0244"
"Emissions intensities","Pakistan","Emissions (CO2eq)","Meat, cattle","2017","22433.9261"
"Emissions intensities","Palestine","Emissions (CO2eq)","Meat, cattle","2017","20.7253"
"Emissions intensities","Panama","Emissions (CO2eq)","Meat, cattle","2017","2298.3133"
"Emissions intensities","Papua New Guinea","Emissions (CO2eq)","Meat, cattle","2017","185.8521"
"Emissions intensities","Paraguay","Emissions (CO2eq)","Meat, cattle","2017","22710.5701"
"Emissions intensities","Peru","Emissions (CO2eq)","Meat, cattle","2017","7757.0802"
"Emissions intensities","Philippines","Emissions (CO2eq)","Meat, cattle","2017","3894.3275"
"Emissions intensities","Poland","Emissions (CO2eq)","Meat, cattle","2017","7262.9112"
"Emissions intensities","Portugal","Emissions (CO2eq)","Meat, cattle","2017","2727.7445"
"Emissions intensities","Puerto Rico","Emissions (CO2eq)","Meat, cattle","2017","476.6865"
"Emissions intensities","Qatar","Emissions (CO2eq)","Meat, cattle","2017","19.8397"
"Emissions intensities","Republic of Korea","Emissions (CO2eq)","Meat, cattle","2017","4937.5539"
"Emissions intensities","Republic of Moldova","Emissions (CO2eq)","Meat, cattle","2017","114.1439"
"Emissions intensities","Réunion","Emissions (CO2eq)","Meat, cattle","2017","4.9856"
"Emissions intensities","Romania","Emissions (CO2eq)","Meat, cattle","2017","1591.973"
"Emissions intensities","Russian Federation","Emissions (CO2eq)","Meat, cattle","2017","21320.3151"
"Emissions intensities","Rwanda","Emissions (CO2eq)","Meat, cattle","2017","1027.3542"
"Emissions intensities","Saint Kitts and Nevis","Emissions (CO2eq)","Meat, cattle","2017","2.4658"
"Emissions intensities","Saint Lucia","Emissions (CO2eq)","Meat, cattle","2017","17.0853"
"Emissions intensities","Saint Vincent and the Grenadines","Emissions (CO2eq)","Meat, cattle","2017","5.3039"
"Emissions intensities","Samoa","Emissions (CO2eq)","Meat, cattle","2017","89.9095"
"Emissions intensities","Sao Tome and Principe","Emissions (CO2eq)","Meat, cattle","2017","0.7226"
"Emissions intensities","Saudi Arabia","Emissions (CO2eq)","Meat, cattle","2017","128.3769"
"Emissions intensities","Senegal","Emissions (CO2eq)","Meat, cattle","2017","3320.1254"
"Emissions intensities","Serbia","Emissions (CO2eq)","Meat, cattle","2017","855.8013"
"Emissions intensities","Seychelles","Emissions (CO2eq)","Meat, cattle","2017","0.1815"
"Emissions intensities","Sierra Leone","Emissions (CO2eq)","Meat, cattle","2017","651.0724"
"Emissions intensities","Singapore","Emissions (CO2eq)","Meat, cattle","2017","0.2482"
"Emissions intensities","Slovakia","Emissions (CO2eq)","Meat, cattle","2017","570.8415"
"Emissions intensities","Slovenia","Emissions (CO2eq)","Meat, cattle","2017","693.058"
"Emissions intensities","Solomon Islands","Emissions (CO2eq)","Meat, cattle","2017","26.401"
"Emissions intensities","Somalia","Emissions (CO2eq)","Meat, cattle","2017","4197.1808"
"Emissions intensities","South Africa","Emissions (CO2eq)","Meat, cattle","2017","13616.3215"
"Emissions intensities","South Sudan","Emissions (CO2eq)","Meat, cattle","2017","5050.7966"
"Emissions intensities","Spain","Emissions (CO2eq)","Meat, cattle","2017","10513.5705"
"Emissions intensities","Sri Lanka","Emissions (CO2eq)","Meat, cattle","2017","505.068"
"Emissions intensities","Sudan","Emissions (CO2eq)","Meat, cattle","2017","25879.9257"
"Emissions intensities","Suriname","Emissions (CO2eq)","Meat, cattle","2017","53.8518"
"Emissions intensities","Sweden","Emissions (CO2eq)","Meat, cattle","2017","2042.5495"
"Emissions intensities","Switzerland","Emissions (CO2eq)","Meat, cattle","2017","1788.4116"
"Emissions intensities","Syrian Arab Republic","Emissions (CO2eq)","Meat, cattle","2017","708.8744"
"Emissions intensities","Tajikistan","Emissions (CO2eq)","Meat, cattle","2017","1718.4724"
"Emissions intensities","Thailand","Emissions (CO2eq)","Meat, cattle","2017","6862.8477"
"Emissions intensities","Timor-Leste","Emissions (CO2eq)","Meat, cattle","2017","293.5032"
"Emissions intensities","Togo","Emissions (CO2eq)","Meat, cattle","2017","426.513"
"Emissions intensities","Tonga","Emissions (CO2eq)","Meat, cattle","2017","23.7809"
"Emissions intensities","Trinidad and Tobago","Emissions (CO2eq)","Meat, cattle","2017","47.7383"
"Emissions intensities","Tunisia","Emissions (CO2eq)","Meat, cattle","2017","215.5332"
"Emissions intensities","Turkey","Emissions (CO2eq)","Meat, cattle","2017","9827.2843"
"Emissions intensities","Turkmenistan","Emissions (CO2eq)","Meat, cattle","2017","2094.2501"
"Emissions intensities","Uganda","Emissions (CO2eq)","Meat, cattle","2017","12829.813"
"Emissions intensities","Ukraine","Emissions (CO2eq)","Meat, cattle","2017","2900.2569"
"Emissions intensities","United Arab Emirates","Emissions (CO2eq)","Meat, cattle","2017","75.8257"
"Emissions intensities","United Kingdom of Great Britain and Northern Ireland","Emissions (CO2eq)","Meat, cattle","2017","14756.4482"
"Emissions intensities","United Republic of Tanzania","Emissions (CO2eq)","Meat, cattle","2017","22286.3801"
"Emissions intensities","United States of America","Emissions (CO2eq)","Meat, cattle","2017","141981.3347"
"Emissions intensities","United States Virgin Islands","Emissions (CO2eq)","Meat, cattle","2017","12.1604"
"Emissions intensities","Uruguay","Emissions (CO2eq)","Meat, cattle","2017","18304.5393"
"Emissions intensities","Uzbekistan","Emissions (CO2eq)","Meat, cattle","2017","11418.9238"
"Emissions intensities","Vanuatu","Emissions (CO2eq)","Meat, cattle","2017","324.3235"
"Emissions intensities","Venezuela (Bolivarian Republic of)","Emissions (CO2eq)","Meat, cattle","2017","24483.8994"
"Emissions intensities","Viet Nam","Emissions (CO2eq)","Meat, cattle","2017","8200.5699"
"Emissions intensities","Wallis and Futuna Islands","Emissions (CO2eq)","Meat, cattle","2017","0.0793"
"Emissions intensities","Yemen","Emissions (CO2eq)","Meat, cattle","2017","1573.1791"
"Emissions intensities","Zambia","Emissions (CO2eq)","Meat, cattle","2017","4301.9504"
"Emissions intensities","Zimbabwe","Emissions (CO2eq)","Meat, cattle","2017","5156.5474"
